comparison,step,feature,repeat,fold,train_groups,test_groups,accuracy,balanced_accuracy,roc_auc,tp,tn,fp,fn,paired_accuracy,paired_positive,paired_negative,paired_ties,paired_margin_mean,paired_margin_median,paired_sign_p
primary_step_0,0,model_x_v2_s1,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s1,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s1,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s5,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s5,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,causal_fd_history_s5,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,model_x_v2_s5,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,privileged_model_x_v1_s5,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,0,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,0,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,1,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,1,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,1,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,1,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,1,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,2,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,2,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,2,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,2,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,2,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,3,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,3,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,3,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,3,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,3,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,4,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,4,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,4,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,4,3,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,xy_history_s10,4,4,103,25,0.5,0.5,0.5,25,0,25,0,0.5,0,0,25,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s10,0,0,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s10,0,1,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
primary_step_0,0,position_proprio_history_s10,0,2,102,26,0.5,0.5,0.5,26,0,26,0,0.5,0,0,26,0.0,0.0,1.0
